MarkID,StudentID,TeacherID,Subject,ExamType,MaxMarks,MarksObtained
6629,277,26,Science,Unit Test 1,25,12.5
6630,277,26,Science,Unit Test 2,25,13.1
6631,277,26,Science,Half Yearly,100,37.2
6632,277,26,Science,Annual Exam,100,34.9
6633,277,27,English,Unit Test 1,25,10.6
6634,277,27,English,Unit Test 2,25,14.1
6635,277,27,English,Half Yearly,100,65.5
6636,277,27,English,Annual Exam,100,57.5
6637,277,28,Social Studies,Unit Test 1,25,9.9
6638,277,28,Social Studies,Unit Test 2,25,10.8
6639,277,28,Social Studies,Half Yearly,100,34.7
6640,277,28,Social Studies,Annual Exam,100,38.1
6641,277,29,Telugu,Unit Test 1,25,10.9
6642,277,29,Telugu,Unit Test 2,25,7.7
6643,277,29,Telugu,Half Yearly,100,37.4
6644,277,29,Telugu,Annual Exam,100,37.2
6645,277,30,Computer Science,Unit Test 1,25,13.3
6646,277,30,Computer Science,Unit Test 2,25,14.7
6647,277,30,Computer Science,Half Yearly,100,54.8
6648,277,30,Computer Science,Annual Exam,100,40.6
6649,278,25,Mathematics,Unit Test 1,25,21.4
6650,278,25,Mathematics,Unit Test 2,25,20.4
6651,278,25,Mathematics,Half Yearly,100,84.0
6652,278,25,Mathematics,Annual Exam,100,95.4
6653,278,26,Science,Unit Test 1,25,25.0
6654,278,26,Science,Unit Test 2,25,19.1
6655,278,26,Science,Half Yearly,100,100.0
6656,278,26,Science,Annual Exam,100,86.5
6657,278,27,English,Unit Test 1,25,22.5
6658,278,27,English,Unit Test 2,25,22.0
6659,278,27,English,Half Yearly,100,93.4
6660,278,27,English,Annual Exam,100,100.0
6661,278,28,Social Studies,Unit Test 1,25,22.5
6662,278,28,Social Studies,Unit Test 2,25,23.1
6663,278,28,Social Studies,Half Yearly,100,100.0
6664,278,28,Social Studies,Annual Exam,100,95.8
6665,278,29,Telugu,Unit Test 1,25,22.9
6666,278,29,Telugu,Unit Test 2,25,24.9
6667,278,29,Telugu,Half Yearly,100,93.3
6668,278,29,Telugu,Annual Exam,100,91.8
6669,278,30,Computer Science,Unit Test 1,25,25.0
6670,278,30,Computer Science,Unit Test 2,25,25.0
6671,278,30,Computer Science,Half Yearly,100,86.2
6672,278,30,Computer Science,Annual Exam,100,87.8
6673,279,25,Mathematics,Unit Test 1,25,25.0
6674,279,25,Mathematics,Unit Test 2,25,25.0
6675,279,25,Mathematics,Half Yearly,100,100.0
6676,279,25,Mathematics,Annual Exam,100,100.0
6677,279,26,Science,Unit Test 1,25,25.0
6678,279,26,Science,Unit Test 2,25,25.0
6679,279,26,Science,Half Yearly,100,100.0
6680,279,26,Science,Annual Exam,100,100.0
6681,279,27,English,Unit Test 1,25,22.7
6682,279,27,English,Unit Test 2,25,18.7
6683,279,27,English,Half Yearly,100,84.1
6684,279,27,English,Annual Exam,100,83.1
6685,279,28,Social Studies,Unit Test 1,25,22.9
6686,279,28,Social Studies,Unit Test 2,25,25.0
6687,279,28,Social Studies,Half Yearly,100,100.0
6688,279,28,Social Studies,Annual Exam,100,100.0
6689,279,29,Telugu,Unit Test 1,25,25.0
6690,279,29,Telugu,Unit Test 2,25,24.7
6691,279,29,Telugu,Half Yearly,100,100.0
6692,279,29,Telugu,Annual Exam,100,100.0
6693,279,30,Computer Science,Unit Test 1,25,24.9
6694,279,30,Computer Science,Unit Test 2,25,25.0
6695,279,30,Computer Science,Half Yearly,100,100.0
6696,279,30,Computer Science,Annual Exam,100,100.0
6697,280,25,Mathematics,Unit Test 1,25,16.3
6698,280,25,Mathematics,Unit Test 2,25,14.3
6699,280,25,Mathematics,Half Yearly,100,68.8
6700,280,25,Mathematics,Annual Exam,100,77.9
6701,280,26,Science,Unit Test 1,25,24.0
6702,280,26,Science,Unit Test 2,25,22.8
6703,280,26,Science,Half Yearly,100,90.2
6704,280,26,Science,Annual Exam,100,97.4
6705,280,27,English,Unit Test 1,25,19.3
6706,280,27,English,Unit Test 2,25,17.9
6707,280,27,English,Half Yearly,100,85.5
6708,280,27,English,Annual Exam,100,67.0
6709,280,28,Social Studies,Unit Test 1,25,13.8
6710,280,28,Social Studies,Unit Test 2,25,18.5
6711,280,28,Social Studies,Half Yearly,100,72.9
6712,280,28,Social Studies,Annual Exam,100,78.4
6713,280,29,Telugu,Unit Test 1,25,22.8
6714,280,29,Telugu,Unit Test 2,25,21.5
6715,280,29,Telugu,Half Yearly,100,72.5
6716,280,29,Telugu,Annual Exam,100,78.8
6717,280,30,Computer Science,Unit Test 1,25,14.7
6718,280,30,Computer Science,Unit Test 2,25,14.1
6719,280,30,Computer Science,Half Yearly,100,59.0
6720,280,30,Computer Science,Annual Exam,100,73.1
6721,281,25,Mathematics,Unit Test 1,25,14.6
6722,281,25,Mathematics,Unit Test 2,25,12.5
6723,281,25,Mathematics,Half Yearly,100,36.5
6724,281,25,Mathematics,Annual Exam,100,35.1
6725,281,26,Science,Unit Test 1,25,15.5
6726,281,26,Science,Unit Test 2,25,14.5
6727,281,26,Science,Half Yearly,100,47.9
6728,281,26,Science,Annual Exam,100,56.5
6729,281,27,English,Unit Test 1,25,11.1
6730,281,27,English,Unit Test 2,25,13.1
6731,281,27,English,Half Yearly,100,61.4
6732,281,27,English,Annual Exam,100,64.1
6733,281,28,Social Studies,Unit Test 1,25,15.5
6734,281,28,Social Studies,Unit Test 2,25,15.2
6735,281,28,Social Studies,Half Yearly,100,61.0
6736,281,28,Social Studies,Annual Exam,100,68.2
6737,281,29,Telugu,Unit Test 1,25,11.0
6738,281,29,Telugu,Unit Test 2,25,10.1
6739,281,29,Telugu,Half Yearly,100,48.7
6740,281,29,Telugu,Annual Exam,100,60.5
6741,281,30,Computer Science,Unit Test 1,25,14.7
6742,281,30,Computer Science,Unit Test 2,25,11.0
6743,281,30,Computer Science,Half Yearly,100,62.8
6744,281,30,Computer Science,Annual Exam,100,56.6
6745,282,25,Mathematics,Unit Test 1,25,12.7
6746,282,25,Mathematics,Unit Test 2,25,14.0
6747,282,25,Mathematics,Half Yearly,100,55.1
6748,282,25,Mathematics,Annual Exam,100,49.0
6749,282,26,Science,Unit Test 1,25,17.6
6750,282,26,Science,Unit Test 2,25,17.6
6751,282,26,Science,Half Yearly,100,68.8
6752,282,26,Science,Annual Exam,100,55.6
6753,282,27,English,Unit Test 1,25,18.2
6754,282,27,English,Unit Test 2,25,21.0
6755,282,27,English,Half Yearly,100,75.1
6756,282,27,English,Annual Exam,100,61.9
6757,282,28,Social Studies,Unit Test 1,25,15.2
6758,282,28,Social Studies,Unit Test 2,25,14.9
6759,282,28,Social Studies,Half Yearly,100,50.3
6760,282,28,Social Studies,Annual Exam,100,65.7
6761,282,29,Telugu,Unit Test 1,25,14.1
6762,282,29,Telugu,Unit Test 2,25,19.2
6763,282,29,Telugu,Half Yearly,100,62.4
6764,282,29,Telugu,Annual Exam,100,66.6
6765,282,30,Computer Science,Unit Test 1,25,12.8
6766,282,30,Computer Science,Unit Test 2,25,12.3
6767,282,30,Computer Science,Half Yearly,100,58.5
6768,282,30,Computer Science,Annual Exam,100,44.4
6769,283,25,Mathematics,Unit Test 1,25,12.9
6770,283,25,Mathematics,Unit Test 2,25,9.4
6771,283,25,Mathematics,Half Yearly,100,54.0
6772,283,25,Mathematics,Annual Exam,100,35.7
6773,283,26,Science,Unit Test 1,25,12.6
6774,283,26,Science,Unit Test 2,25,10.1
6775,283,26,Science,Half Yearly,100,50.8
6776,283,26,Science,Annual Exam,100,55.9
6777,283,27,English,Unit Test 1,25,15.1
6778,283,27,English,Unit Test 2,25,17.0
6779,283,27,English,Half Yearly,100,59.5
6780,283,27,English,Annual Exam,100,69.5
6781,283,28,Social Studies,Unit Test 1,25,20.4
6782,283,28,Social Studies,Unit Test 2,25,12.9
6783,283,28,Social Studies,Half Yearly,100,53.2
6784,283,28,Social Studies,Annual Exam,100,65.3
6785,283,29,Telugu,Unit Test 1,25,18.7
6786,283,29,Telugu,Unit Test 2,25,20.9
6787,283,29,Telugu,Half Yearly,100,66.2
6788,283,29,Telugu,Annual Exam,100,70.0
6789,283,30,Computer Science,Unit Test 1,25,14.8
6790,283,30,Computer Science,Unit Test 2,25,15.8
6791,283,30,Computer Science,Half Yearly,100,51.0
6792,283,30,Computer Science,Annual Exam,100,72.0
6793,284,25,Mathematics,Unit Test 1,25,18.7
6794,284,25,Mathematics,Unit Test 2,25,20.9
6795,284,25,Mathematics,Half Yearly,100,71.9
6796,284,25,Mathematics,Annual Exam,100,67.6
6797,284,26,Science,Unit Test 1,25,13.1
6798,284,26,Science,Unit Test 2,25,18.4
6799,284,26,Science,Half Yearly,100,60.2
6800,284,26,Science,Annual Exam,100,66.5
6801,284,27,English,Unit Test 1,25,22.5
6802,284,27,English,Unit Test 2,25,19.7
6803,284,27,English,Half Yearly,100,65.2
6804,284,27,English,Annual Exam,100,73.5
6805,284,28,Social Studies,Unit Test 1,25,13.5
6806,284,28,Social Studies,Unit Test 2,25,17.3
6807,284,28,Social Studies,Half Yearly,100,54.2
6808,284,28,Social Studies,Annual Exam,100,59.1
6809,284,29,Telugu,Unit Test 1,25,16.3
6810,284,29,Telugu,Unit Test 2,25,12.4
6811,284,29,Telugu,Half Yearly,100,62.6
6812,284,29,Telugu,Annual Exam,100,53.0
6813,284,30,Computer Science,Unit Test 1,25,18.4
6814,284,30,Computer Science,Unit Test 2,25,16.3
6815,284,30,Computer Science,Half Yearly,100,77.7
6816,284,30,Computer Science,Annual Exam,100,80.3
6817,285,25,Mathematics,Unit Test 1,25,18.6
6818,285,25,Mathematics,Unit Test 2,25,22.1
6819,285,25,Mathematics,Half Yearly,100,92.7
6820,285,25,Mathematics,Annual Exam,100,83.1
6821,285,26,Science,Unit Test 1,25,19.5
6822,285,26,Science,Unit Test 2,25,19.0
6823,285,26,Science,Half Yearly,100,72.6
6824,285,26,Science,Annual Exam,100,79.5
6825,285,27,English,Unit Test 1,25,19.9
6826,285,27,English,Unit Test 2,25,20.1
6827,285,27,English,Half Yearly,100,65.3
6828,285,27,English,Annual Exam,100,68.9
6829,285,28,Social Studies,Unit Test 1,25,23.0
6830,285,28,Social Studies,Unit Test 2,25,18.0
6831,285,28,Social Studies,Half Yearly,100,94.9
6832,285,28,Social Studies,Annual Exam,100,74.4
6833,285,29,Telugu,Unit Test 1,25,18.9
6834,285,29,Telugu,Unit Test 2,25,21.3
6835,285,29,Telugu,Half Yearly,100,80.6
6836,285,29,Telugu,Annual Exam,100,80.0
6837,285,30,Computer Science,Unit Test 1,25,17.8
6838,285,30,Computer Science,Unit Test 2,25,22.1
6839,285,30,Computer Science,Half Yearly,100,91.2
6840,285,30,Computer Science,Annual Exam,100,70.1
6841,286,25,Mathematics,Unit Test 1,25,12.9
6842,286,25,Mathematics,Unit Test 2,25,11.1
6843,286,25,Mathematics,Half Yearly,100,49.5
6844,286,25,Mathematics,Annual Exam,100,53.1
6845,286,26,Science,Unit Test 1,25,15.2
6846,286,26,Science,Unit Test 2,25,12.4
6847,286,26,Science,Half Yearly,100,50.2
6848,286,26,Science,Annual Exam,100,57.1
6849,286,27,English,Unit Test 1,25,16.6
6850,286,27,English,Unit Test 2,25,11.6
6851,286,27,English,Half Yearly,100,47.6
6852,286,27,English,Annual Exam,100,68.9
6853,286,28,Social Studies,Unit Test 1,25,12.6
6854,286,28,Social Studies,Unit Test 2,25,17.5
6855,286,28,Social Studies,Half Yearly,100,63.9
6856,286,28,Social Studies,Annual Exam,100,57.5
6857,286,29,Telugu,Unit Test 1,25,12.9
6858,286,29,Telugu,Unit Test 2,25,13.5
6859,286,29,Telugu,Half Yearly,100,34.4
6860,286,29,Telugu,Annual Exam,100,58.6
6861,286,30,Computer Science,Unit Test 1,25,13.7
6862,286,30,Computer Science,Unit Test 2,25,11.3
6863,286,30,Computer Science,Half Yearly,100,44.2
6864,286,30,Computer Science,Annual Exam,100,58.0
6865,287,25,Mathematics,Unit Test 1,25,25.0
6866,287,25,Mathematics,Unit Test 2,25,24.9
6867,287,25,Mathematics,Half Yearly,100,98.9
6868,287,25,Mathematics,Annual Exam,100,97.8
6869,287,26,Science,Unit Test 1,25,20.0
6870,287,26,Science,Unit Test 2,25,20.5
6871,287,26,Science,Half Yearly,100,86.7
6872,287,26,Science,Annual Exam,100,78.2
6873,287,27,English,Unit Test 1,25,22.4
6874,287,27,English,Unit Test 2,25,21.4
6875,287,27,English,Half Yearly,100,92.8
6876,287,27,English,Annual Exam,100,100.0
6877,287,28,Social Studies,Unit Test 1,25,25.0
6878,287,28,Social Studies,Unit Test 2,25,23.4
6879,287,28,Social Studies,Half Yearly,100,100.0
6880,287,28,Social Studies,Annual Exam,100,95.4
6881,287,29,Telugu,Unit Test 1,25,23.8
6882,287,29,Telugu,Unit Test 2,25,23.2
6883,287,29,Telugu,Half Yearly,100,84.4
6884,287,29,Telugu,Annual Exam,100,93.2
6885,287,30,Computer Science,Unit Test 1,25,22.8
6886,287,30,Computer Science,Unit Test 2,25,21.9
6887,287,30,Computer Science,Half Yearly,100,100.0
6888,287,30,Computer Science,Annual Exam,100,97.5
6889,288,25,Mathematics,Unit Test 1,25,22.5
6890,288,25,Mathematics,Unit Test 2,25,21.6
6891,288,25,Mathematics,Half Yearly,100,80.3
6892,288,25,Mathematics,Annual Exam,100,87.9
6893,288,26,Science,Unit Test 1,25,18.0
6894,288,26,Science,Unit Test 2,25,20.1
6895,288,26,Science,Half Yearly,100,68.0
6896,288,26,Science,Annual Exam,100,82.7
6897,288,27,English,Unit Test 1,25,20.9
6898,288,27,English,Unit Test 2,25,25.0
6899,288,27,English,Half Yearly,100,82.4
6900,288,27,English,Annual Exam,100,96.4
6901,288,28,Social Studies,Unit Test 1,25,20.5
6902,288,28,Social Studies,Unit Test 2,25,18.9
6903,288,28,Social Studies,Half Yearly,100,87.8
6904,288,28,Social Studies,Annual Exam,100,77.9
6905,288,29,Telugu,Unit Test 1,25,20.9
6906,288,29,Telugu,Unit Test 2,25,18.7
6907,288,29,Telugu,Half Yearly,100,78.4
6908,288,29,Telugu,Annual Exam,100,79.8
6909,288,30,Computer Science,Unit Test 1,25,23.2
6910,288,30,Computer Science,Unit Test 2,25,22.6
6911,288,30,Computer Science,Half Yearly,100,98.6
6912,288,30,Computer Science,Annual Exam,100,91.4
6913,289,25,Mathematics,Unit Test 1,25,23.5
6914,289,25,Mathematics,Unit Test 2,25,21.5
6915,289,25,Mathematics,Half Yearly,100,86.7
6916,289,25,Mathematics,Annual Exam,100,82.7
6917,289,26,Science,Unit Test 1,25,23.2
6918,289,26,Science,Unit Test 2,25,21.3
6919,289,26,Science,Half Yearly,100,89.9
6920,289,26,Science,Annual Exam,100,89.5
6921,289,27,English,Unit Test 1,25,23.4
6922,289,27,English,Unit Test 2,25,19.3
6923,289,27,English,Half Yearly,100,94.2
6924,289,27,English,Annual Exam,100,89.0
6925,289,28,Social Studies,Unit Test 1,25,23.5
6926,289,28,Social Studies,Unit Test 2,25,24.3
6927,289,28,Social Studies,Half Yearly,100,98.8
6928,289,28,Social Studies,Annual Exam,100,100.0
6929,289,29,Telugu,Unit Test 1,25,25.0
6930,289,29,Telugu,Unit Test 2,25,22.3
6931,289,29,Telugu,Half Yearly,100,92.5
6932,289,29,Telugu,Annual Exam,100,93.0
6933,289,30,Computer Science,Unit Test 1,25,24.8
6934,289,30,Computer Science,Unit Test 2,25,24.9
6935,289,30,Computer Science,Half Yearly,100,99.5
6936,289,30,Computer Science,Annual Exam,100,97.9
6937,290,25,Mathematics,Unit Test 1,25,14.1
6938,290,25,Mathematics,Unit Test 2,25,15.4
6939,290,25,Mathematics,Half Yearly,100,52.9
6940,290,25,Mathematics,Annual Exam,100,60.3
6941,290,26,Science,Unit Test 1,25,11.2
6942,290,26,Science,Unit Test 2,25,15.0
6943,290,26,Science,Half Yearly,100,42.8
6944,290,26,Science,Annual Exam,100,41.8
6945,290,27,English,Unit Test 1,25,13.4
6946,290,27,English,Unit Test 2,25,14.7
6947,290,27,English,Half Yearly,100,50.1
6948,290,27,English,Annual Exam,100,46.5
6949,290,28,Social Studies,Unit Test 1,25,14.3
6950,290,28,Social Studies,Unit Test 2,25,16.1
6951,290,28,Social Studies,Half Yearly,100,50.7
6952,290,28,Social Studies,Annual Exam,100,63.1
6953,290,29,Telugu,Unit Test 1,25,18.3
6954,290,29,Telugu,Unit Test 2,25,13.9
6955,290,29,Telugu,Half Yearly,100,55.0
6956,290,29,Telugu,Annual Exam,100,66.5
6957,290,30,Computer Science,Unit Test 1,25,17.8
6958,290,30,Computer Science,Unit Test 2,25,15.4
6959,290,30,Computer Science,Half Yearly,100,59.3
6960,290,30,Computer Science,Annual Exam,100,70.8
6961,291,25,Mathematics,Unit Test 1,25,22.9
6962,291,25,Mathematics,Unit Test 2,25,20.5
6963,291,25,Mathematics,Half Yearly,100,73.5
6964,291,25,Mathematics,Annual Exam,100,88.2
6965,291,26,Science,Unit Test 1,25,15.6
6966,291,26,Science,Unit Test 2,25,22.9
6967,291,26,Science,Half Yearly,100,88.0
6968,291,26,Science,Annual Exam,100,83.6
6969,291,27,English,Unit Test 1,25,16.3
6970,291,27,English,Unit Test 2,25,16.6
6971,291,27,English,Half Yearly,100,66.4
6972,291,27,English,Annual Exam,100,77.3
6973,291,28,Social Studies,Unit Test 1,25,22.9
6974,291,28,Social Studies,Unit Test 2,25,22.1
6975,291,28,Social Studies,Half Yearly,100,89.1
6976,291,28,Social Studies,Annual Exam,100,100.0
6977,291,29,Telugu,Unit Test 1,25,19.3
6978,291,29,Telugu,Unit Test 2,25,18.4
6979,291,29,Telugu,Half Yearly,100,85.1
6980,291,29,Telugu,Annual Exam,100,78.8
6981,291,30,Computer Science,Unit Test 1,25,19.1
6982,291,30,Computer Science,Unit Test 2,25,24.0
6983,291,30,Computer Science,Half Yearly,100,71.3
6984,291,30,Computer Science,Annual Exam,100,64.1
6985,292,25,Mathematics,Unit Test 1,25,18.8
6986,292,25,Mathematics,Unit Test 2,25,20.2
6987,292,25,Mathematics,Half Yearly,100,68.5
6988,292,25,Mathematics,Annual Exam,100,66.0
6989,292,26,Science,Unit Test 1,25,18.0
6990,292,26,Science,Unit Test 2,25,14.9
6991,292,26,Science,Half Yearly,100,69.9
6992,292,26,Science,Annual Exam,100,62.2
6993,292,27,English,Unit Test 1,25,14.3
6994,292,27,English,Unit Test 2,25,18.7
6995,292,27,English,Half Yearly,100,63.4
6996,292,27,English,Annual Exam,100,50.8
6997,292,28,Social Studies,Unit Test 1,25,10.9
6998,292,28,Social Studies,Unit Test 2,25,15.6
6999,292,28,Social Studies,Half Yearly,100,65.3
7000,292,28,Social Studies,Annual Exam,100,78.5
7001,292,29,Telugu,Unit Test 1,25,14.9
7002,292,29,Telugu,Unit Test 2,25,18.3
7003,292,29,Telugu,Half Yearly,100,66.0
7004,292,29,Telugu,Annual Exam,100,65.7
7005,292,30,Computer Science,Unit Test 1,25,12.3
7006,292,30,Computer Science,Unit Test 2,25,18.0
7007,292,30,Computer Science,Half Yearly,100,77.7
7008,292,30,Computer Science,Annual Exam,100,76.2
7009,293,25,Mathematics,Unit Test 1,25,18.0
7010,293,25,Mathematics,Unit Test 2,25,18.4
7011,293,25,Mathematics,Half Yearly,100,75.5
7012,293,25,Mathematics,Annual Exam,100,74.3
7013,293,26,Science,Unit Test 1,25,12.7
7014,293,26,Science,Unit Test 2,25,12.2
7015,293,26,Science,Half Yearly,100,70.3
7016,293,26,Science,Annual Exam,100,72.3
7017,293,27,English,Unit Test 1,25,13.8
7018,293,27,English,Unit Test 2,25,14.1
7019,293,27,English,Half Yearly,100,70.8
7020,293,27,English,Annual Exam,100,54.1
7021,293,28,Social Studies,Unit Test 1,25,16.0
7022,293,28,Social Studies,Unit Test 2,25,13.5
7023,293,28,Social Studies,Half Yearly,100,63.7
7024,293,28,Social Studies,Annual Exam,100,62.4
7025,293,29,Telugu,Unit Test 1,25,14.7
7026,293,29,Telugu,Unit Test 2,25,17.1
7027,293,29,Telugu,Half Yearly,100,67.7
7028,293,29,Telugu,Annual Exam,100,75.7
7029,293,30,Computer Science,Unit Test 1,25,21.4
7030,293,30,Computer Science,Unit Test 2,25,17.5
7031,293,30,Computer Science,Half Yearly,100,70.7
7032,293,30,Computer Science,Annual Exam,100,63.1
7033,294,25,Mathematics,Unit Test 1,25,18.5
7034,294,25,Mathematics,Unit Test 2,25,15.8
7035,294,25,Mathematics,Half Yearly,100,82.9
7036,294,25,Mathematics,Annual Exam,100,92.4
7037,294,26,Science,Unit Test 1,25,19.3
7038,294,26,Science,Unit Test 2,25,19.7
7039,294,26,Science,Half Yearly,100,94.5
7040,294,26,Science,Annual Exam,100,96.1
7041,294,27,English,Unit Test 1,25,15.6
7042,294,27,English,Unit Test 2,25,19.2
7043,294,27,English,Half Yearly,100,86.1
7044,294,27,English,Annual Exam,100,67.1
7045,294,28,Social Studies,Unit Test 1,25,23.2
7046,294,28,Social Studies,Unit Test 2,25,22.7
7047,294,28,Social Studies,Half Yearly,100,91.7
7048,294,28,Social Studies,Annual Exam,100,79.6
7049,294,29,Telugu,Unit Test 1,25,21.4
7050,294,29,Telugu,Unit Test 2,25,19.8
7051,294,29,Telugu,Half Yearly,100,98.9
7052,294,29,Telugu,Annual Exam,100,93.6
7053,294,30,Computer Science,Unit Test 1,25,21.9
7054,294,30,Computer Science,Unit Test 2,25,24.4
7055,294,30,Computer Science,Half Yearly,100,100.0
7056,294,30,Computer Science,Annual Exam,100,86.9
7057,295,25,Mathematics,Unit Test 1,25,11.6
7058,295,25,Mathematics,Unit Test 2,25,13.8
7059,295,25,Mathematics,Half Yearly,100,48.3
7060,295,25,Mathematics,Annual Exam,100,57.1
7061,295,26,Science,Unit Test 1,25,8.4
7062,295,26,Science,Unit Test 2,25,8.7
7063,295,26,Science,Half Yearly,100,43.9
7064,295,26,Science,Annual Exam,100,48.4
7065,295,27,English,Unit Test 1,25,14.6
7066,295,27,English,Unit Test 2,25,15.0
7067,295,27,English,Half Yearly,100,47.4
7068,295,27,English,Annual Exam,100,50.8
7069,295,28,Social Studies,Unit Test 1,25,5.9
7070,295,28,Social Studies,Unit Test 2,25,11.7
7071,295,28,Social Studies,Half Yearly,100,49.2
7072,295,28,Social Studies,Annual Exam,100,59.2
7073,295,29,Telugu,Unit Test 1,25,10.4
7074,295,29,Telugu,Unit Test 2,25,14.6
7075,295,29,Telugu,Half Yearly,100,52.6
7076,295,29,Telugu,Annual Exam,100,52.2
7077,295,30,Computer Science,Unit Test 1,25,14.4
7078,295,30,Computer Science,Unit Test 2,25,13.6
7079,295,30,Computer Science,Half Yearly,100,59.7
7080,295,30,Computer Science,Annual Exam,100,50.4
7081,296,25,Mathematics,Unit Test 1,25,12.0
7082,296,25,Mathematics,Unit Test 2,25,16.8
7083,296,25,Mathematics,Half Yearly,100,85.4
7084,296,25,Mathematics,Annual Exam,100,72.9
7085,296,26,Science,Unit Test 1,25,16.4
7086,296,26,Science,Unit Test 2,25,15.1
7087,296,26,Science,Half Yearly,100,81.0
7088,296,26,Science,Annual Exam,100,75.7
7089,296,27,English,Unit Test 1,25,12.5
7090,296,27,English,Unit Test 2,25,11.7
7091,296,27,English,Half Yearly,100,63.4
7092,296,27,English,Annual Exam,100,60.3
7093,296,28,Social Studies,Unit Test 1,25,17.6
7094,296,28,Social Studies,Unit Test 2,25,17.5
7095,296,28,Social Studies,Half Yearly,100,51.6
7096,296,28,Social Studies,Annual Exam,100,66.3
7097,296,29,Telugu,Unit Test 1,25,14.7
7098,296,29,Telugu,Unit Test 2,25,16.2
7099,296,29,Telugu,Half Yearly,100,61.3
7100,296,29,Telugu,Annual Exam,100,53.4
7101,296,30,Computer Science,Unit Test 1,25,15.6
7102,296,30,Computer Science,Unit Test 2,25,17.5
7103,296,30,Computer Science,Half Yearly,100,70.2
7104,296,30,Computer Science,Annual Exam,100,49.5
7105,297,25,Mathematics,Unit Test 1,25,19.6
